0.606061,6600,843,1820,46.32,245,670,36.57,459,677,67.80,2390,72.42,385,801,1186,35.94,461,464,229,146,573,6600,737,1813,40.65,210,635,33.07,452,645,70.08,2136,64.73,371,711,1082,32.79,417,448,239,105,584,
0.424242,6626,738,1694,43.57,284,746,38.07,437,577,75.74,2197,66.58,221,718,939,28.45,386,332,182,67,551,6625,813,1769,45.96,246,674,36.50,387,561,68.98,2259,68.45,338,820,1158,35.09,453,409,165,87,601,
0.548387,6224,881,1987,44.34,164,492,33.33,563,872,64.56,2489,80.29,465,779,1244,40.13,376,549,288,59,727,6225,829,1777,46.65,167,507,32.94,663,917,72.30,2488,80.26,309,806,1115,35.97,446,586,264,120,717,
0.593750,6425,775,1710,45.32,258,691,37.34,512,670,76.42,2320,72.50,274,717,991,30.97,482,422,235,91,552,6425,842,1846,45.61,247,639,38.65,356,529,67.30,2287,71.47,391,743,1134,35.44,434,468,189,74,607,
0.676471,6800,793,1813,43.74,192,526,36.50,551,833,66.15,2329,68.50,401,791,1192,35.06,425,500,257,78,726,6800,715,1749,40.88,215,666,32.28,588,821,71.62,2233,65.68,381,762,1143,33.62,409,533,233,109,682,
0.483871,6225,791,1703,46.45,194,515,37.67,430,651,66.05,2206,71.16,334,740,1074,34.65,459,432,185,95,554,6225,792,1783,44.42,203,577,35.18,401,574,69.86,2188,70.58,339,697,1036,33.42,367,398,227,100,584,
0.696970,6625,921,1929,47.74,217,582,37.29,514,679,75.70,2573,77.97,379,801,1180,35.76,477,396,187,82,561,6625,813,1876,43.34,187,582,32.13,444,637,69.70,2257,68.39,355,697,1052,31.88,411,427,180,126,574,
0.875000,6425,727,1606,45.27,216,632,34.18,573,766,74.80,2243,70.09,296,755,1051,32.84,410,397,219,79,592,6425,678,1636,41.44,160,518,30.89,405,586,69.11,1921,60.03,280,653,933,29.16,337,438,166,98,668,
0.852941,6800,972,2002,48.55,277,661,41.91,600,763,78.64,2821,82.97,348,922,1270,37.35,544,392,288,122,580,6800,779,1915,40.68,199,602,33.06,459,684,67.11,2216,65.18,337,760,1097,32.26,416,529,203,98,624,
0.709677,6200,751,1742,43.11,184,518,35.52,453,654,69.27,2139,69.00,362,777,1139,36.74,360,395,218,62,556,6200,694,1675,41.43,223,638,34.95,360,551,65.34,1971,63.58,306,733,1039,33.52,355,438,183,105,576,
0.696970,6625,824,1845,44.66,233,623,37.40,461,672,68.60,2342,70.97,466,758,1224,37.09,465,481,294,112,648,6625,684,1596,42.86,202,572,35.31,495,722,68.56,2065,62.58,280,679,959,29.06,408,527,215,111,620,
0.225806,6275,693,1760,39.38,194,569,34.09,464,659,70.41,2044,65.94,394,728,1122,36.19,342,423,152,75,599,6275,790,1723,45.85,238,675,35.26,498,726,68.60,2316,74.71,331,777,1108,35.74,449,351,198,121,578,
0.344828,5875,747,1720,43.43,182,524,34.73,510,838,60.86,2186,75.38,384,709,1093,37.69,363,487,229,143,678,5875,780,1749,44.60,187,538,34.76,586,854,68.62,2333,80.45,424,781,1205,41.55,425,479,254,89,670,
0.312500,6425,675,1629,41.44,239,753,31.74,348,503,69.18,1937,60.53,317,706,1023,31.97,394,440,134,64,507,6425,778,1696,45.87,196,574,34.15,360,505,71.29,2112,66.00,293,726,1019,31.84,439,349,214,109,524,
0.812500,6475,866,1754,49.37,176,485,36.29,574,866,66.28,2482,77.56,341,880,1221,38.16,431,418,214,134,577,6475,768,1894,40.55,198,610,32.46,410,634,64.67,2144,67.00,358,706,1064,33.25,384,419,213,92,685,
0.545455,6650,883,1931,45.73,193,511,37.77,543,786,69.08,2502,75.82,402,779,1181,35.79,459,434,248,140,633,6650,848,1945,43.60,224,577,38.82,575,786,73.16,2495,75.61,422,772,1194,36.18,448,452,212,114,651,
0.281250,6424,701,1833,38.24,139,513,27.10,469,709,66.15,2010,62.81,453,716,1169,36.53,321,511,222,69,640,6425,762,1657,45.99,244,647,37.71,519,774,67.05,2287,71.47,332,802,1134,35.44,459,509,234,113,622,
0.468750,6530,744,1806,41.20,210,667,31.48,427,609,70.11,2125,66.41,404,795,1199,37.47,403,471,193,112,585,6530,783,1857,42.16,210,644,32.61,384,586,65.53,2160,67.50,400,751,1151,35.97,432,421,228,113,584,
0.750000,6425,861,1819,47.33,153,459,33.33,449,659,68.13,2324,72.62,433,816,1249,39.03,534,449,215,99,565,6425,721,1780,40.51,215,662,32.48,381,534,71.35,2038,63.69,323,637,960,30.00,414,414,204,83,569,
0.633333,6025,650,1596,40.73,196,582,33.68,435,634,68.61,1931,64.37,337,752,1089,36.30,397,431,219,97,471,6025,665,1682,39.54,196,616,31.82,338,493,68.56,1864,62.13,348,719,1067,35.57,388,431,199,114,560,
0.354839,6230,727,1797,40.46,133,433,30.72,444,649,68.41,2031,65.52,364,725,1089,35.13,307,361,240,114,603,6230,701,1699,41.26,188,563,33.39,494,709,69.68,2084,67.23,377,818,1195,38.55,385,453,159,118,585,
0.516129,6275,747,1790,41.73,221,583,37.91,414,595,69.58,2129,68.68,335,768,1103,35.58,376,398,183,145,592,6275,733,1736,42.22,154,483,31.88,492,665,73.98,2112,68.13,325,809,1134,36.58,344,398,187,140,545,
0.741935,6275,905,1918,47.18,182,474,38.40,465,644,72.20,2457,79.26,394,802,1196,38.58,507,367,246,150,520,6275,751,1934,38.83,204,613,33.28,386,556,69.42,2092,67.48,468,713,1181,38.10,359,474,176,110,575,
0.375000,6475,740,1770,41.81,135,428,31.54,378,551,68.60,1993,62.28,423,659,1082,33.81,356,432,231,106,599,6475,692,1630,42.45,173,534,32.40,482,681,70.78,2039,63.72,376,694,1070,33.44,399,458,228,110,514,
0.241379,5800,614,1581,38.84,200,648,30.86,316,517,61.12,1744,60.14,294,604,898,30.97,323,423,186,74,566,5800,732,1533,47.75,168,461,36.44,465,676,68.79,2097,72.31,319,778,1097,37.83,414,407,226,100,512,
0.387097,6225,711,1687,42.15,138,466,29.61,507,700,72.43,2067,66.68,359,727,1086,35.03,387,442,212,134,572,6225,769,1749,43.97,194,527,36.81,425,594,71.55,2157,69.58,351,725,1076,34.71,430,427,222,105,629,
0.636364,6625,856,1928,44.40,193,616,31.33,458,652,70.25,2363,71.61,435,785,1220,36.97,464,402,236,90,477,6625,809,1887,42.87,199,620,32.10,342,508,67.32,2159,65.42,386,751,1137,34.45,428,453,215,133,567,
0.575758,6700,869,1933,44.96,200,581,34.42,387,540,71.67,2325,70.45,354,861,1215,36.82,520,409,184,133,560,6700,767,1926,39.82,243,763,31.85,428,609,70.28,2205,66.82,379,762,1141,34.58,424,397,199,58,560,
0.757576,6625,883,1951,45.26,194,619,31.34,470,703,66.86,2430,73.64,387,825,1212,36.73,473,437,267,124,657,6625,713,1811,39.37,202,689,29.32,515,740,69.59,2143,64.94,384,805,1189,36.03,370,553,199,141,635,
0.241379,5850,636,1638,38.83,146,470,31.06,489,712,68.68,1907,65.76,408,640,1048,36.14,263,438,181,83,543,5850,777,1697,45.79,165,498,33.13,444,621,71.50,2163,74.59,375,721,1096,37.79,414,379,182,102,542,
0.781250,6450,884,1807,48.92,229,587,39.01,487,668,72.90,2484,77.62,392,861,1253,39.16,447,446,205,225,572,6450,729,1900,38.37,220,660,33.33,430,636,67.61,2108,65.88,415,623,1038,32.44,406,389,193,77,595,
0.483871,6274,822,1852,44.38,169,557,30.34,483,717,67.36,2296,74.06,405,824,1229,39.65,507,521,232,177,603,6273,861,1992,43.22,218,641,34.01,461,684,67.40,2401,77.45,433,756,1189,38.35,507,445,267,136,642,
0.413793,5800,648,1624,39.90,149,503,29.62,361,615,58.70,1806,62.28,393,673,1066,36.76,330,503,195,97,546,5800,701,1648,42.54,157,530,29.62,446,666,66.97,2005,69.14,376,716,1092,37.66,376,432,250,105,567,
0.379310,5926,734,1707,43.00,144,423,34.04,435,597,72.86,2047,70.59,320,753,1073,37.00,410,382,151,94,553,5926,733,1697,43.19,166,479,34.66,455,636,71.54,2087,71.97,307,724,1031,35.55,355,355,189,151,540,
0.033333,6025,600,1546,38.81,204,581,35.11,280,439,63.78,1684,56.13,268,636,904,30.13,296,424,156,38,553,6025,743,1620,45.86,205,579,35.41,424,607,69.85,2115,70.50,337,760,1097,36.57,386,359,226,124,466,
0.161290,6325,694,1631,42.55,172,522,32.95,313,450,69.56,1873,60.42,239,687,926,29.87,345,482,178,70,504,6325,828,1825,45.37,223,605,36.86,388,547,70.93,2267,73.13,389,779,1168,37.68,440,397,243,126,497,
0.741935,6250,732,1647,44.44,237,656,36.13,391,532,73.50,2092,67.48,302,703,1005,32.42,396,275,174,112,507,6250,620,1484,41.78,127,380,33.42,375,543,69.06,1742,56.19,243,693,936,30.19,293,377,139,71,557,
0.696970,6650,873,1933,45.16,195,571,34.15,510,737,69.20,2451,74.27,423,807,1230,37.27,401,431,219,107,534,6650,855,1940,44.07,224,620,36.13,382,554,68.95,2316,70.18,364,766,1130,34.24,422,455,215,93,633,
0.647059,6849,871,1822,47.80,249,635,39.21,546,738,73.98,2537,74.62,372,932,1304,38.35,409,514,185,96,600,6850,834,1991,41.89,266,777,34.23,426,644,66.15,2360,69.41,348,684,1032,30.35,462,367,246,83,662,
0.266667,6025,668,1678,39.81,233,678,34.37,299,468,63.89,1868,62.27,297,635,932,31.07,340,350,181,80,659,6024,676,1524,44.36,226,585,38.63,522,755,69.14,2100,70.00,333,803,1136,37.87,366,406,142,102,467,
0.483871,6249,733,1720,42.62,177,507,34.91,386,516,74.81,2029,65.45,318,735,1053,33.97,403,333,190,81,510,6251,732,1678,43.62,180,512,35.16,327,512,63.87,1971,63.58,298,740,1038,33.48,354,369,157,107,497,
0.645161,6250,723,1648,43.87,201,587,34.24,372,565,65.84,2019,65.13,337,728,1065,34.35,399,346,172,78,529,6250,642,1573,40.81,182,514,35.41,398,595,66.89,1864,60.13,302,696,998,32.19,319,366,180,83,532,
0.375000,6450,795,1976,40.23,227,754,30.11,445,670,66.42,2262,70.69,468,819,1287,40.22,380,446,176,124,652,6450,843,1920,43.91,226,613,36.87,484,724,66.85,2396,74.88,396,800,1196,37.38,513,395,218,149,591,
0.437500,6424,749,1772,42.27,188,543,34.62,476,658,72.34,2162,67.56,352,708,1060,33.12,419,367,181,89,603,6425,752,1688,44.55,204,518,39.38,520,733,70.94,2228,69.62,345,779,1124,35.12,387,428,151,94,584,
0.266667,6025,636,1603,39.68,168,518,32.43,424,612,69.28,1864,62.13,316,609,925,30.83,328,412,231,84,610,6025,698,1534,45.50,134,430,31.16,475,683,69.55,2005,66.83,342,751,1093,36.43,370,463,181,129,542,
0.531250,6500,837,1905,43.94,177,475,37.26,590,823,71.69,2441,76.28,370,780,1150,35.94,452,439,222,137,691,6500,830,1917,1387.33,201,598,33.61,578,821,70.40,2439,2439.00,419,819,1238,1238.00,406,485,221,122,691,
0.363636,6650,801,1926,41.59,135,475,28.42,610,839,72.71,2347,71.12,450,844,1294,39.21,409,606,237,121,683,6650,903,2031,44.46,244,653,37.37,554,812,68.23,2604,78.91,420,808,1228,37.21,508,481,270,111,692,
0.709677,6201,769,1582,48.61,204,505,40.40,429,591,72.59,2171,70.03,272,739,1011,32.61,379,378,201,104,550,6200,668,1601,41.72,176,483,36.44,386,586,65.87,1898,61.23,308,622,930,30.00,305,398,172,79,550,
0.241379,5925,705,1555,45.34,135,389,34.70,382,551,69.33,1927,66.45,332,594,926,31.93,324,382,166,80,516,5925,743,1592,46.67,232,622,37.30,458,648,70.68,2176,75.03,337,593,930,32.07,461,321,204,109,489,
0.666667,6600,873,1945,44.88,263,725,36.28,428,670,63.88,2437,73.85,431,732,1163,35.24,444,463,310,97,728,6599,734,1688,43.48,206,642,32.09,588,857,68.61,2262,68.55,355,788,1143,34.64,381,569,204,87,635,
0.750000,5700,700,1456,48.08,174,487,35.73,500,653,76.57,2074,74.07,264,681,945,33.75,430,433,220,131,528,5700,619,1500,41.27,154,464,33.19,443,622,71.22,1835,65.54,295,572,867,30.96,334,422,180,106,563,
0.354839,6250,731,1775,41.18,191,637,29.98,488,687,71.03,2141,69.06,299,702,1001,32.29,406,407,226,108,553,6250,844,1894,44.56,212,635,33.39,430,606,70.96,2330,75.16,421,828,1249,40.29,481,448,222,124,557,
0.281250,6525,750,1844,40.67,258,693,37.23,396,562,70.46,2154,67.31,392,671,1063,33.22,397,511,254,76,631,6525,828,1715,48.28,196,546,35.90,522,751,69.51,2374,74.19,352,793,1145,35.78,471,517,254,109,533,
0.281250,6448,723,1766,40.94,203,633,32.07,408,642,63.55,2057,64.28,365,751,1116,34.88,390,552,251,82,666,6451,806,1779,45.31,216,629,34.34,487,736,66.17,2315,72.34,370,807,1177,36.78,464,490,248,109,601,
0.600000,7150,871,2040,42.70,255,710,35.92,601,831,72.32,2598,74.23,421,891,1312,37.49,494,447,263,93,661,7150,840,2044,41.10,209,675,30.96,514,730,70.41,2403,68.66,447,878,1325,37.86,480,532,201,122,703,
0.437500,6425,755,1782,42.37,122,453,26.93,568,839,67.70,2200,68.75,449,808,1257,39.28,439,510,202,115,609,6425,822,1853,44.36,194,558,34.77,450,669,67.26,2288,71.50,360,729,1089,34.03,479,442,265,125,695,
0.064516,6224,651,1717,37.91,135,437,30.89,443,725,61.10,1880,60.65,356,709,1065,34.35,269,642,214,98,670,6210,888,1912,46.44,223,582,38.32,543,855,63.51,2542,82.00,467,862,1329,42.87,566,488,334,168,629,
0.437500,6500,784,1666,47.06,186,573,32.46,385,609,63.22,2139,66.84,305,713,1018,31.81,489,460,206,135,512,6500,790,1762,44.84,213,586,36.35,402,577,69.67,2195,68.59,341,699,1040,32.50,401,423,200,65,514,
0.709677,6225,858,1799,47.69,232,627,37.00,517,779,66.37,2465,79.52,290,887,1177,37.97,521,454,216,154,433,6224,862,2094,41.17,209,598,34.95,324,467,69.38,2257,72.81,399,802,1201,38.74,437,428,233,86,630,
